9383 27072
4360 7479 -560
2395 6778 -966
2318 8567 506
2433 3068 -484
802 1182 -439
8750 80 886
6903 3658 855
2491 3899 468
5946 6784 874
6292 6056 -942
1310 1293 -821
2395 7632 -983
5131 8267 -967
2651 7569 -98
8135 8020 -734
7818 7373 -21
3853 7904 901
3710 206 -84
7027 148 -79
5371 8629 -675
228 781 -677
7824 3713 261
1331 3272 156
40 490 654
4074 6741 284
8366 3179 343
7912 1036 764
6476 1450 558
772 972 -969
4602 7055 -222
6675 6335 -827
85 6405 515
895 9072 218
1886 8809 -878
4577 4089 820
6248 6996 479
5290 2085 589
611 3599 424
3592 7878 93
6150 6511 387
1045 5381 -419
2890 1243 714
3588 2980 67
2614 4310 376
1966 9258 -15
5363 1441 763
7009 5577 189
8384 233 -109
816 3473 -656
3429 2984 35
6885 5378 691
2600 4484 159
6860 6338 -597
4390 9048 -568
3468 823 -156
2014 3584 -275
6721 3660 -953
921 1411 -793
6771 3010 -668
6194 3266 198
474 4963 451
279 116 589
2379 2503 734
4086 4753 -672
6865 2709 219
2250 1049 -818
7906 6001 475
8319 5238 -421
800 7412 855
9287 2941 -996
4125 583 -360
1654 7805 -878
5696 5761 511
5890 1501 147
5584 2111 -860
4493 2616 -935
2083 8478 938
2697 7930 634
237 2546 -837
2114 434 222
5913 3820 708
2180 3149 23
2851 398 312
6894 1091 -994
3164 7467 -836
75 2606 718
7494 363 304
7438 7470 -446
8502 119 -201
7553 3466 972
4918 4949 -163
3426 5038 101
8269 7886 -552
7858 9003 -719
559 625 961
6774 3494 581
8228 4764 -440
6586 586 141
4171 6304 -64
2440 4687 -786
1937 3367 479
4975 7378 951
2795 454 -700
3878 4628 -526
1232 1962 -538
6852 1593 -375
8242 2774 -31
8521 5527 -546
4259 6514 -72
4807 5067 -739
2714 6335 444
9030 5923 643
5894 3981 -385
5999 4002 -70
6710 1523 -690
8808 5497 -911
6725 567 211
9330 5646 85
3206 3802 -188
390 6492 300
3832 8577 -954
2391 9121 694
1089 1163 485
9383 3700 161
7875 5782 -695
2508 2082 521
2216 2373 -996
7298 5055 -995
7404 8524 -803
147 359 -583
6043 7807 262
7745 6776 184
3330 676 -785
4720 2014 -754
4882 8468 142
5583 1545 359
6948 1565 275
8676 7359 440
8944 7812 114
7665 486 786
8259 1331 491
3828 8478 -294
9260 748 -85
5253 5722 -418
4703 1635 -235
5442 3087 -475
3748 8799 -917
3562 341 442
4639 366 -683
5391 840 529
2398 7788 996
2541 5409 492
1370 833 793
3434 8430 -771
4487 7906 -207
3918 137 -180
7475 3348 -705
8084 1658 927
5806 6360 329
111 5590 758
3842 8420 280
7030 2765 910
5092 5687 -780
1635 2514 -177
6745 3295 -844
1613 7856 844
5786 3340 503
5337 2439 656
1240 6131 -936
1901 4103 -520
8580 5026 211
4569 5808 -624
5957 781 -672
5458 4461 222
1599 5972 406
5812 6613 89
2183 5190 697
750 929 4
8456 2927 405
3481 7505 -963
2691 7478 107
8161 2098 490
254 8715 -529
6958 6634 -37
298 4254 -385
4349 3830 456
3517 661 -371
1507 6104 -861
5763 8096 521
6988 1814 -647
6979 5991 662
8226 1735 364
8236 1531 99
7722 6920 142
7545 312 -107
5445 5308 897
6450 8945 236
5410 488 -549
6958 1440 -581
3960 7289 494
5094 1594 516
4843 326 -464
1940 7366 -99
1581 6067 -319
6571 2518 808
4979 4097 -638
6929 8262 264
2351 7419 438
1463 1429 -882
1032 7642 -907
3869 7108 722
3092 7633 -128
8253 986 -42
1890 2970 458
9312 8983 -391
5824 160 -981
2505 6356 -629
7554 4018 -705
2604 4833 -281
5057 9111 937
7308 7960 3
7852 4877 126
2671 8015 533
8243 7553 632
4781 1092 114
4492 3354 -916
3224 8149 -652
5124 8437 194
9069 8765 -660
8532 9204 513
3551 236 669
1458 6672 783
8294 3683 909
7695 3068 -877
4294 2407 42
1843 3214 -580
4455 5310 -313
3340 1066 84
4493 1265 -762
2369 8547 640
8823 8692 454
7415 7270 299
8666 1836 659
8969 1245 -261
73 5905 392
4717 3488 -247
3230 4181 -387
9338 813 -221
8059 6596 979
4022 9104 -953
7019 6085 883
5597 1223 764
3582 2271 -9
2975 2630 -580
3593 3491 -708
6688 2193 192
5210 8811 -18
5800 2180 -44
8706 3082 146
6912 7668 726
72 6027 446
5232 6462 -647
5990 4435 -300
5642 4390 32
7753 182 -273
4074 4772 367
6286 631 407
5003 8734 -195
4400 2254 -491
881 7997 448
1556 588 -44
4505 5205 232
3332 5337 600
5405 1200 683
5836 6823 669
696 9054 894
345 6394 -736
7283 7585 283
3990 5547 869
1062 4809 714
8038 8216 750
6660 6684 -925
682 1901 915
4886 4646 764
8297 2664 -193
4443 9023 550
5400 9154 64
9155 631 195
716 2872 -192
7721 2159 211
6480 8902 -560
5571 8068 -134
3452 4948 690
3255 8849 111
3350 9054 -488
4818 9177 -111
9238 7719 694
3066 3533 -651
6179 2793 -526
7845 6361 -463
8711 5465 187
8702 9138 -286
3993 730 -830
4615 1440 145
9297 8343 441
5270 3991 316
737 2437 774
7639 7725 -721
165 3514 235
1940 7030 -296
4829 1306 117
7845 2469 766
5851 9248 -731
7984 3760 183
4470 7401 -282
198 704 176
1616 5887 67
7654 4513 -506
9285 4428 -57
5720 6378 -978
246 1419 652
1217 4246 -915
4276 942 -709
4214 4137 -724
3897 1294 -599
1010 2648 -391
2693 3099 -971
1441 5202 847
7374 5202 -348
5458 5467 244
9251 3565 -722
6880 5188 583
826 5545 -115
2585 8850 234
6773 5939 -948
7802 924 -854
8425 69 -114
1500 3973 958
3606 308 -460
7775 7615 -474
8802 4347 -632
57 7454 -380
3553 7338 -684
6242 7425 173
9074 2574 452
2338 1720 330
5986 4592 196
1104 1240 318
5070 8404 -275
4651 6158 -835
3982 2201 -980
5993 8821 168
3172 9155 913
9066 2663 -221
71 2686 167
1147 9319 721
7877 4049 355
3714 8078 298
4435 5716 -630
7738 3107 -307
5452 8014 -371
1884 4463 -550
5502 1341 -756
8459 1386 -523
2469 3898 -558
71 7962 -557
2493 8323 826
6843 1381 643
3212 1221 900
4754 2355 -122
5804 557 -522
632 5272 252
5177 1079 -406
6139 5313 -745
6139 3656 -985
8158 5953 -793
7942 3177 -879
7457 8753 -172
1953 4821 92
652 4943 -401
4787 8818 -187
8086 2689 -432
2739 4876 -447
3747 5173 -168
7215 8534 594
8461 5481 -556
7793 8799 97
3209 5274 369
8848 6103 -108
3592 5127 -915
1030 610 -867
2345 2848 -995
7767 8327 879
2606 9216 -548
3153 3700 752
3656 2529 -548
5368 1189 -357
6512 5348 869
2830 5097 -573
6539 9095 -991
8663 1174 -918
5717 4838 766
9026 949 424
383 5056 538
7161 2334 -138
829 6890 325
7380 7398 590
1468 3069 182
2759 4483 332
8858 8980 -167
2553 2126 -23
1406 6189 -705
6627 5027 861
2288 3311 -610
1208 1087 972
2092 8059 579
7218 8125 -482
7582 9094 -614
6432 5913 735
7532 3642 400
3436 2726 -93
4621 8482 -416
4027 5485 -631
3364 3072 725
5860 1581 -89
6242 703 464
3262 5799 -710
5533 4758 -693
3999 2049 156
5711 4050 -742
1719 5634 387
7383 3359 -285
2823 4621 -927
7737 8962 220
8919 1958 -864
6177 8601 812
7901 1418 943
3990 4281 240
5729 7571 -926
4517 539 -438
5554 1979 -746
4923 4 240
8734 108 -178
8977 2550 -666
4982 4820 859
2078 2925 373
6998 2986 -768
4346 7352 -455
6289 3513 515
244 4604 -499
6747 5171 273
2640 731 -615
2198 1106 859
3437 5260 -101
6504 1567 729
6741 6036 840
8138 7799 689
2010 4153 -170
8863 761 816
7904 2477 -282
1522 5880 283
8453 4672 -710
1136 7180 648
3953 3443 245
217 2530 729
4187 4763 164
3795 34 177
6234 7378 -708
3588 6924 -630
4867 2205 159
8833 381 -841
6504 3918 -518
9183 4207 245
8803 6052 -734
7555 306 719
1156 2483 -195
5933 1567 -682
459 5300 251
5610 7714 658
266 419 -788
1669 7957 600
7065 9244 857
4840 5340 165
7367 286 -358
7865 856 327
333 5333 -798
6288 1813 -490
5574 4367 -213
1803 5180 525
1564 3048 -289
5897 8241 818
8829 5779 -989
3823 5250 393
7294 4808 332
5886 9052 -383
6903 1003 -108
3629 9352 91
3116 2129 328
3419 7375 133
5754 3347 812
4829 3939 -259
4546 7911 325
560 7683 -747
3168 2769 -760
8202 354 -364
1217 4450 -458
6785 4810 378
3051 6088 79
9299 9376 -535
7512 2036 371
3679 422 -722
4026 2113 981
2164 153 -863
5436 2009 863
5681 8347 -154
7266 983 283
3603 244 850
3963 1141 -992
9326 8096 501
4153 455 -34
8663 3021 -177
7469 170 -150
8703 2745 -38
436 4657 -932
5952 1845 99
9293 5178 530
8104 8406 -628
8844 2464 401
1714 8723 -394
575 4644 -424
3922 4058 187
8887 3859 -273
4778 6363 699
8055 7084 124
3718 8926 923
9185 4473 748
825 2625 586
1675 7626 624
4945 1415 -265
610 1770 672
1488 9151 348
5121 5760 -761
653 4440 738
3694 1255 -255
4929 406 -287
7452 1640 147
112 5401 -637
3238 6903 -611
8376 7312 340
3843 9353 958
4683 8071 -520
1856 8199 467
2273 7569 105
1084 1751 879
7553 1719 810
5772 9318 -323
3233 3745 -642
3253 7569 582
1152 8637 -439
2697 3567 407
593 6484 42
1408 92 -920
3814 8004 -689
37 3811 288
7914 8898 -782
2078 4622 -99
4987 342 -249
5352 4558 -691
5705 4058 927
3045 8406 -236
3168 1226 450
771 2987 243
5288 5502 -26
4074 4323 62
5700 2778 856
658 1392 -617
2232 4554 567
5569 4252 -965
7845 1080 -619
4152 4708 -527
882 3756 -136
1557 6397 -50
2463 7291 227
3707 5180 -362
7065 7273 -776
553 6512 -76
7093 7234 -449
7759 2818 -588
4322 8187 -742
5178 4557 -682
6529 8348 -881
5890 7967 138
6110 8736 -89
4450 8552 -450
4229 3564 -218
32 9314 -158
8533 3870 942
8728 2388 667
4118 1036 402
1365 2598 -40
2795 5429 728
2617 6850 112
8459 6181 -580
6613 1190 553
1445 265 -974
4332 5875 994
6999 6189 668
1012 5550 -682
5401 5811 -830
6183 8134 410
8583 2002 485
234 8308 -349
1945 9295 58
531 1189 490
3869 5467 -135
4636 1125 -953
4675 3987 7
6905 4205 -848
2178 851 363
1889 7093 -477
7894 5772 648
7436 5307 116
388 1535 217
419 4352 794
8709 1626 -44
4719 81 -274
2495 4394 43
613 789 -933
1327 6090 -331
4939 93 378
3895 6632 936
4615 134 -405
153 742 873
1681 5631 746
8893 325 885
2611 4976 -381
1297 5293 -870
8339 8393 -13
3427 6258 -132
3302 967 713
5083 5502 -887
5704 5865 -808
3036 7760 113
8436 8373 -965
4997 4669 23
5315 2769 -630
3123 1831 -570
2701 9009 68
56 4531 627
1988 5314 122
6613 8938 656
8881 8374 405
7684 8445 -572
4345 198 749
1519 7403 -574
7311 1380 14
1130 9058 -306
8086 7250 -43
1588 2831 -710
8709 2177 -789
7135 8822 -17
2822 3095 -247
7583 3599 463
3618 508 -109
1848 5182 100
3213 122 -600
2 256 63
9169 4520 238
6077 5332 688
4100 6034 285
854 3119 263
9046 3258 -249
9294 5248 -255
4175 2 -239
5836 9105 269
949 3084 -948
6282 6960 1000
4595 2259 -152
2444 3937 -862
3085 7076 -340
3066 7692 -69
7674 6545 206
8570 5768 961
2269 1871 -434
1203 3824 -977
4293 2924 -641
4846 3986 -859
8178 7732 -568
3957 8176 -583
3219 2422 509
7162 7550 -683
4745 7671 725
3487 3654 -961
5581 2009 993
1655 6507 -169
2074 6134 847
5452 1844 272
7599 82 874
5633 7398 871
912 6112 185
5288 1416 -745
3018 5127 -529
246 2569 -975
6529 7744 453
3762 5297 862
4325 4351 -386
8079 8804 112
2493 1246 695
4315 6416 -858
2155 6424 475
5588 2996 422
5611 7184 -833
5685 4673 139
7597 8695 -350
6163 759 -154
8212 2983 -61
4685 2435 -744
2746 3555 -386
3355 8764 953
1771 2257 917
6334 3822 27
2061 3071 -2
2321 5390 658
3076 423 849
1865 5907 174
1864 2640 685
1311 2737 -524
8138 8220 -345
5353 2010 -589
7020 2940 -15
7683 6526 33
9116 9100 921
4183 92 -520
1694 9160 505
1897 5282 -569
18 8174 993
785 7944 -195
645 5066 414
7951 9333 -984
7771 3241 572
6074 3243 182
5503 4345 -486
8116 4545 127
1280 9374 -122
8211 4253 -710
1688 8880 585
2728 8150 -114
8995 5321 -563
7194 2283 578
5638 2085 957
3616 1726 865
6356 7253 293
7249 302 -674
5686 9273 -396
1411 5689 -198
7161 746 -259
168 7621 526
5380 681 749
9193 7673 193
5747 9313 -832
1375 4692 347
6996 8974 795
6890 1265 934
3247 2294 -201
2075 4278 -12
5653 3986 -558
7469 7344 -170
6951 8180 277
6647 4228 -117
6419 2565 -846
3829 664 341
4437 2233 -391
8041 2643 -65
3788 7307 -13
3018 179 -457
6414 1875 250
1145 3788 795
3219 4455 381
7563 5251 531
7880 6952 -241
6062 871 -30
1399 6716 548
6725 1532 855
8377 5736 904
6692 4519 802
7103 1665 -289
2970 7674 -397
4598 7299 -372
3516 9288 -584
8446 3011 -499
9169 7373 -319
1873 6467 917
3508 8152 290
2848 6849 760
4648 1039 735
3829 5250 95
7948 7622 -557
4162 9096 330
9212 4611 504
6170 8260 -719
7741 4575 -390
7545 7460 -153
5446 3692 334
5845 1515 -981
3314 272 547
1611 4676 985
2991 5181 630
7718 8086 -284
3157 6073 191
7920 2506 -419
8528 5581 741
4975 1939 -502
6104 2929 -666
1464 4325 -128
8806 3437 234
5658 6155 49
6460 4190 -902
3757 2441 -276
6589 397 -365
1258 2262 -208
2921 2710 545
8532 2556 -74
2988 1604 847
7516 2225 -536
957 1518 -309
2463 661 -632
8591 6098 -465
1974 1692 279
5676 7933 398
4786 4983 -339
6289 3981 -791
8477 7853 256
8856 1775 -41
7267 5656 664
238 2319 431
6915 1645 -636
5001 7040 910
1009 5079 -877
3532 598 966
7386 3032 -759
1424 1000 -284
3485 282 -307
1691 6424 -18
7471 4575 -724
5860 365 436
4764 344 -94
1420 5337 -37
7874 8768 -125
4800 395 17
2166 8252 863
4040 461 -3
4434 7051 429
447 6223 716
7000 4710 969
3054 7098 158
1164 1424 -955
5089 6840 994
5491 3876 -55
1460 6230 580
7516 3332 68
4347 6365 933
5302 3386 -750
1636 6474 -161
7921 5101 683
4510 8151 437
4053 8317 550
9208 3787 -4
9288 2537 -15
7378 6276 -508
6234 471 192
7620 9135 -963
9007 3631 819
7013 7086 -311
3433 3744 479
1808 1630 -155
3953 4314 -361
4446 5265 -596
522 1364 843
426 4696 706
3606 5741 -864
3971 9196 161
3950 2195 -141
6416 7954 915
6552 4078 -951
6163 4275 -758
3624 2541 -235
2017 2149 -499
8408 6198 436
3713 6629 371
7045 3414 -523
7537 8549 401
4613 4661 485
2349 7142 -469
2962 1939 -844
4468 761 851
1211 8367 103
7495 6730 751
1301 8125 -418
5405 4848 608
4598 4841 -579
3660 7331 -900
7579 2113 -288
6794 2459 914
6416 1438 16
2177 2746 -134
5553 2725 -266
3742 1789 -34
5063 8797 275
6957 369 -394
6115 8398 -474
2373 4180 319
7898 9158 984
3449 6131 -742
2623 667 110
3021 8878 -81
2992 2164 994
8124 3001 -669
8003 4482 -900
8389 4919 282
8191 7918 -551
6270 8020 -949
4762 4953 795
4245 8620 -379
5927 6979 -87
9176 8908 -689
1915 9143 -273
2032 6522 829
192 3483 -639
5340 6669 330
1700 751 -677
4789 3518 -255
3285 6122 91
724 8979 -984
2740 4990 26
7694 8543 -849
1958 8171 -723
9193 8052 973
4505 7569 246
6566 1502 -451
6849 4146 -627
31 1709 -325
8208 7470 719
6024 7720 -282
732 5316 -17
8882 4632 122
3665 3240 -801
3742 3093 583
5417 9372 787
7532 8770 831
4013 2199 -128
1837 2153 -668
5461 1587 958
4487 5897 529
5094 9334 101
6804 1400 -322
6429 4355 727
4141 3431 -3
1721 8874 280
4755 4818 -947
5985 5164 -336
4715 7892 673
1553 3221 310
3438 3907 846
8784 3985 340
7374 8727 -185
7983 8707 -515
4746 4455 -627
1209 8235 960
8368 7316 158
1220 7708 -279
4277 383 -578
6418 2890 676
2736 8404 644
1572 4148 226
4164 3968 -5
5414 876 -786
1527 8825 913
5767 9071 519
4227 1939 -125
8805 300 77
5459 7780 -739
5423 2738 -881
3633 4073 -458
8928 7566 315
3304 7537 -353
6313 139 -85
1537 6200 -141
4331 1451 -612
2832 3698 -308
2243 8233 -649
887 9363 398
934 9250 -473
4011 1036 979
1289 7268 716
6417 7405 452
7423 1437 -43
8745 2854 61
4757 3901 368
6833 5935 434
2781 4727 440
5637 990 -410
5129 3274 272
5259 2951 -850
789 4391 -944
929 5779 -971
372 342 -266
2391 4510 460
3846 8695 -881
6527 4796 247
2615 8511 216
6417 5927 776
2741 8213 904
7181 543 207
5759 8138 619
524 2841 681
8077 3308 709
3523 7707 -683
1879 5000 974
4025 1607 5
8739 6962 183
2758 6615 879
7724 2587 718
8679 4504 -174
235 6247 641
4123 6480 594
8350 2818 -362
8153 2789 -734
840 4847 -373
7563 1690 948
785 1392 356
8271 4325 634
2059 5623 -111
3857 6460 -366
5366 7281 -687
9053 3870 265
8131 323 -536
3237 1483 549
4923 7091 -297
5035 2806 -890
675 221 261
5983 3937 431
3870 218 724
1107 6643 -585
4916 1243 818
6308 7232 671
5963 9356 141
491 2991 -78
2893 8992 -336
5822 6686 -982
6619 1064 -922
2355 7707 -857
7480 8850 -326
7017 8792 -870
8372 2679 86
4226 4520 327
6549 4289 223
1885 2606 -944
6684 8450 773
5540 7425 340
4147 1826 -468
6675 2484 -47
7614 1638 -494
7764 3152 -117
5594 5383 79
1626 7797 -780
4845 2564 430
5420 2951 241
2368 6386 -320
1534 6431 -238
2313 5945 -683
4107 517 813
7046 5306 667
1665 2189 684
7487 9224 125
5233 493 -840
3242 7455 97
3220 5689 -81
5230 2663 942
8184 6569 107
8080 4176 -936
7597 1221 107
4227 1820 -322
2202 9176 -3
1448 2127 937
1532 8563 688
7885 7609 -721
5768 4188 -761
1299 7561 765
1457 379 832
7250 4161 595
6398 4956 -439
7308 7721 -908
4980 7898 -264
3182 5506 -208
7860 407 -509
629 537 537
7895 2849 -464
4829 4552 79
817 7765 867
5353 3397 336
6189 9069 -514
7965 7424 -941
1419 505 331
4443 6986 370
3559 2520 16
779 7183 -359
5469 8697 790
670 2062 679
4312 719 868
2477 878 -513
4842 8544 -600
904 8457 447
4663 2416 73
414 8903 439
3007 4626 -871
5060 6313 871
4193 399 884
2054 3522 -686
7549 472 -539
516 2222 -237
5543 2702 -620
5195 3601 346
359 8874 532
3183 4311 962
1939 6648 966
8079 2394 -950
7227 7405 -431
5748 6394 607
502 7232 -503
2312 1938 196
1199 6789 414
1535 1651 291
2361 7227 604
1704 2965 -483
7590 9130 282
3559 695 -418
5040 8143 -936
7098 4517 968
298 2636 504
3583 1324 -672
1884 3047 965
7270 6803 529
1398 1739 -844
8997 1901 506
6167 2869 306
2776 5293 -762
2112 5294 -8
3391 6373 -628
7209 689 -549
5796 1447 -219
8018 8502 -789
1926 6564 897
525 2355 322
4087 8585 360
3968 7095 -964
5415 9326 482
2109 3949 482
1000 3950 -39
7220 3220 -163
5139 3304 565
7511 2759 381
5469 7805 -68
7016 8797 -529
8596 8112 343
2365 8298 124
708 4791 951
7796 8239 937
7489 2770 -113
6334 6261 949
4650 4544 -418
1934 1649 994
2516 603 185
8807 1136 626
1696 8761 -580
1748 2487 -56
6158 37 -73
599 4764 -825
3997 3923 -24
5170 8032 -964
3668 3059 309
8877 1588 -386
8719 2950 -946
3567 2995 -807
1183 1004 144
5897 4838 272
8832 7007 -83
5658 6090 279
2686 7713 696
3223 220 262
7301 5709 271
7931 3551 -10
2135 858 768
1550 9075 -355
1827 5520 -23
5150 8394 -906
4786 7091 -918
8924 6275 410
6361 2429 186
8278 9197 53
1097 4684 -691
3154 6670 745
8994 4747 -23
1422 942 937
7070 7854 -437
2368 5853 -991
1801 5685 237
4610 5753 -741
8914 6276 235
68 3949 -463
6320 7496 207
662 4776 470
4632 7119 -352
5614 6590 -399
7450 9089 772
233 8866 384
5950 1371 319
649 8222 -141
9032 7249 201
3175 5191 440
7410 2344 813
7396 6769 651
6789 9129 -864
7942 8049 -866
7699 5984 299
3348 2383 799
5712 3740 -200
2744 3244 -286
6565 8028 659
4073 6969 377
3494 6844 -492
6293 2884 372
1689 7458 750
6658 5586 986
1520 1102 -243
7525 9065 -476
7907 5914 290
2017 3810 -980
5646 1912 -373
6222 1317 -907
674 3172 -664
2376 7641 35
1402 1233 -792
1263 4714 205
8130 7686 -145
8331 4954 793
5393 5641 -690
8547 1434 292
8560 9255 290
7684 8837 -64
4334 5868 682
5214 6268 461
2542 3990 -796
4089 3758 -947
4881 4686 173
5597 5877 547
7597 3527 350
3109 5267 417
3179 7840 -24
7475 5475 63
1241 2243 -598
323 2376 144
696 8798 -286
443 924 -273
6634 7528 -589
4680 1715 585
1635 4189 -504
2939 2306 400
315 3817 192
1877 7454 -260
5432 8539 454
5493 6124 -704
8084 2744 674
4002 6106 -876
5242 8382 -529
2073 5759 448
4834 3326 -154
5378 2864 755
2190 5356 145
4525 9276 -151
8177 7674 441
6476 5753 -912
5851 3417 449
3985 8996 -333
5381 1715 -947
2964 7138 -677
8564 6751 566
2372 2558 385
4801 7265 -961
42 4752 -411
2920 7990 544
2078 5826 -141
7556 6034 369
9209 5454 -582
3049 4381 873
1537 4328 -103
254 2551 531
4599 4855 -297
2016 526 292
6604 1082 265
1607 5011 -324
1330 4346 518
2238 3275 235
8629 686 106
8954 1785 -786
887 2123 169
1466 1933 -816
7964 1538 -699
8882 8657 113
465 5519 -130
5077 8742 379
5849 2123 -178
9021 5502 561
6441 8595 -76
8862 5857 16
677 7333 936
3128 7161 -389
3398 5084 -941
6278 1277 -760
4229 5666 -920
3864 6733 637
2994 8296 -739
3016 7086 610
264 629 521
4864 2083 174
3149 3718 442
5187 2408 473
1380 6007 -544
2986 689 723
9303 1656 183
3952 1418 -921
3544 43 -485
3121 5141 640
7112 211 473
2631 5378 -19
1724 6675 85
3411 1261 391
1976 2760 -355
7965 2531 386
5577 8905 25
9232 4428 -736
2849 6923 948
7184 4498 513
2801 5696 -148
5388 601 672
2723 7113 466
6263 2130 -122
7165 3228 655
5271 8143 -549
5380 839 195
2633 6726 962
7876 594 -969
5138 1116 -607
1499 4351 507
5909 7911 48
7293 7050 -529
9024 4046 48
9294 8360 97
6650 8448 -1
3338 2882 608
7511 4889 935
5108 7591 298
7018 4428 349
9097 5950 606
2590 2478 748
3835 3472 -175
3237 3536 -34
1659 2588 -430
6710 5864 -968
8273 5042 -625
4274 4256 -113
1791 7605 -47
6623 1720 518
3987 2448 808
4840 8078 -142
6410 8424 804
373 8613 -511
8060 8915 -439
1845 453 260
2914 3795 54
869 2102 326
1355 93 -397
7104 1774 -165
3488 3587 703
5172 2537 288
8663 8185 304
2364 2380 727
1027 6840 -916
8373 4971 43
2376 3110 994
7745 7205 935
7036 6383 -431
1126 3696 596
3311 5063 208
2787 3847 861
767 3906 -375
1992 5109 -663
4465 8714 980
6573 7656 -534
6159 4065 443
4820 6393 883
2674 2924 -852
1255 1635 694
8653 944 204
5905 6998 -293
5326 5434 -914
4434 7019 -82
5162 7907 572
7921 4581 -752
8777 1442 500
1181 8834 34
8170 6008 849
5036 8125 107
8002 5408 618
2508 1641 792
4332 9143 700
636 9235 -417
6657 3220 836
3812 1395 -291
9114 3597 829
3523 715 897
3826 6894 -654
2445 374 -99
5707 9016 698
2552 4231 -105
568 7432 559
4956 7251 -363
2184 1163 -322
6055 5840 -564
7537 1305 672
6715 2654 447
511 9009 191
3574 9270 -120
2815 9003 594
9067 5935 947
8469 7552 763
8446 5356 809
4957 7781 779
1247 6307 -960
3415 5231 45
84 3054 -237
8575 1836 988
6995 434 955
4711 2309 -39
5852 552 -314
5447 121 -763
1246 7206 495
4777 2723 -121
93 1138 519
5815 3691 665
8281 4707 -618
2 6352 -485
7080 7559 -117
911 434 756
4091 2565 798
5732 2310 -427
8274 8659 -66
8455 8376 435
4828 8875 595
6063 6949 -233
9035 2595 427
6004 9000 792
5015 1864 898
639 3792 -794
9124 2210 338
3364 7018 446
5402 7944 746
8267 1943 -479
5377 3576 122
6155 1509 -499
3525 600 993
6977 1457 352
8567 7050 -315
6885 5797 -501
1886 466 -978
1251 3907 -647
4812 1790 769
7752 411 -576
8100 6906 245
124 7808 -25
4252 3729 -697
7721 2838 -819
2017 7255 -130
474 6099 712
3502 1660 -891
6368 365 -990
2815 763 505
1200 8249 -501
7579 2924 221
8825 5109 -853
3577 9235 -706
7696 7792 637
2467 554 -937
7807 6116 -341
4613 3551 -619
8057 8651 159
9271 7951 891
2588 2184 568
2736 5837 387
7062 1233 -289
9112 8096 -834
62 3809 -305
3903 3432 -837
9225 7682 494
2794 2891 649
5344 3401 163
5662 4192 504
7589 3760 835
1238 9119 -953
3505 7884 -612
8598 3196 997
4693 7757 -987
7942 6126 730
4552 5538 -966
3405 8840 465
226 7639 109
7397 6039 563
4077 9332 -964
5013 1264 265
6750 2521 591
283 8001 -594
1595 5910 -662
7225 5739 -70
1281 7832 -624
8269 5198 933
4447 7527 769
3076 5680 996
7666 2863 563
2831 6241 67
7579 5716 -732
4529 1164 491
6383 8258 -250
7548 3152 707
5952 4731 34
1637 7784 562
6925 6877 -158
5078 2802 934
6844 5508 -207
1885 6236 -985
5092 80 579
3339 8196 -809
4854 1176 -262
6615 3258 -172
126 9137 -232
2919 8083 910
1831 2558 -213
4430 2896 372
5094 3463 832
3545 6930 -477
6461 8951 -978
8251 1473 -297
1587 1770 6
1048 5776 138
125 4101 905
6189 5369 -624
5611 9371 236
4370 4203 -497
5185 5111 -846
5927 6328 -604
8205 6423 -894
9214 6474 849
2978 7778 748
8249 8357 -677
6473 2314 -388
7057 7265 264
8969 7099 848
6779 3430 978
3004 5471 753
8164 5850 649
9110 9003 901
4640 9291 194
1487 1791 -809
7329 7024 797
8101 2705 -151
120 5116 216
4577 1713 872
1456 3674 922
6668 1290 123
8097 5823 -441
758 7271 -746
4356 5284 2
7640 3919 202
7648 14 -565
8753 4978 -495
9261 4010 -660
1268 9360 397
5382 263 191
736 6035 936
718 3217 -352
4253 7405 -396
9305 3627 922
8018 5402 -45
6302 113 322
3207 8989 730
9237 2770 789
9185 4099 -404
6627 8317 761
2758 6567 -331
862 200 -178
1167 4119 -172
7085 5935 -629
6054 320 284
6218 5404 -582
7969 7874 -427
8882 7669 208
6708 1205 993
2725 3004 497
1943 3324 -602
871 7910 -395
9370 7904 425
9329 6299 483
6850 6734 -116
4719 5869 671
3079 1025 861
3855 6188 181
1547 8515 -672
3425 3631 196
7585 3429 224
3546 7506 -383
7173 6614 -617
4043 8845 638
4186 6555 327
8194 2856 -206
5814 2631 -865
8469 1156 160
2933 121 -156
9101 1653 -39
2265 4453 262
3601 8196 8
5620 7126 -843
653 1683 304
4163 2319 -854
1377 7740 -859
2858 6231 -177
6796 2694 -19
3559 5159 -672
516 5107 417
8073 2343 -115
3234 1975 181
4174 3586 260
7196 8763 -813
3180 505 -137
4063 9377 363
329 5905 -829
6934 6042 154
961 7400 815
833 8479 595
7014 2513 -874
862 637 -95
5510 3300 -919
275 901 111
3592 3563 658
3398 5687 -639
4609 2102 935
961 878 484
1073 6159 -74
7545 582 -885
9339 4431 593
1795 4721 -382
7180 8135 -253
2661 5460 453
6455 7204 164
5183 7340 34
7661 8677 -620
1656 284 -992
8484 7656 520
7567 6689 -180
9066 4297 -744
2503 2276 -728
8803 2910 -101
1 255 130
5032 9011 874
1722 4204 911
8202 2857 259
3854 4165 316
309 5648 999
4129 5757 -534
6271 4747 144
6708 4495 53
598 2180 707
8289 4847 -304
9033 4891 -255
4169 6614 665
5191 3475 454
3075 614 596
6790 7156 -364
4719 2118 -114
