17
1000 878
438 880 -804
190 639 383
836 454 -944
590 624 9
761 454 811
776 58 212
85 110 508
743 411 807
853 206 495
617 287 -783
628 920 234
583 284 109
15 631 -651
877 821 786
496 458 920
852 882 629
881 24 917
449 92 179
25 888 635
357 760 616
216 923 391
159 954 916
885 583 -850
825 519 -612
302 232 -415
20 959 -31
895 214 -523
302 786 1
781 595 270
691 580 440
471 18 456
381 259 -237
165 343 -967
405 921 -224
207 941 -269
806 676 -604
21 73 -867
931 770 -971
101 270 -947
251 8 716
572 815 147
63 514 -898
430 24 879
58 628 867
294 749 417
732 470 -804
616 440 319
750 794 625
930 714 264
617 110 -699
262 801 -374
797 553 575
667 618 10
557 567 -765
191 449 -392
257 329 -959
344 498 -940
679 680 -89
779 666 749
517 216 478
684 345 -684
540 606 -369
45 150 -481
863 214 -31
516 120 529
418 92 -523
897 929 -229
232 752 -184
405 557 -285
477 315 693
13 423 24
773 748 -25
503 443 108
98 755 507
508 605 379
809 220 131
712 506 109
394 402 312
668 117 977
817 83 59
867 337 -756
59 608 -626
770 90 -445
853 821 346
716 890 -505
198 546 -901
568 922 721
153 182 514
172 467 729
908 211 -270
909 305 -857
786 121 743
615 531 846
687 15 852
872 875 775
813 730 638
48 633 -601
138 150 -543
445 199 82
90 834 -974
821 759 -254
483 638 -246
214 804 -689
259 840 -540
547 27 634
85 847 301
629 294 -145
107 271 926
177 506 473
233 530 -25
588 149 -60
51 39 -545
936 423 510
782 288 485
615 884 -449
269 178 -971
18 606 -717
745 736 -356
34 168 -847
682 684 4
315 516 -910
171 774 523
963 431 -495
733 223 -84
499 694 37
750 247 -225
306 892 567
644 615 477
880 150 655
327 224 -782
831 420 -377
464 526 20
600 709 -830
484 477 405
229 96 -716
187 333 282
387 934 209
352 645 -691
273 860 796
240 125 908
576 875 -58
186 238 693
308 139 284
235 211 -296
373 320 137
687 788 734
131 38 531
279 345 576
356 182 -789
929 245 3
127 363 -699
543 578 -92
334 225 -933
556 376 -654
905 145 508
432 98 139
517 439 762
785 561 -646
785 599 307
447 4 -508
339 290 -814
581 567 440
371 797 965
725 679 499
654 492 46
240 558 -92
151 708 -123
587 232 -769
357 20 -372
137 362 978
550 424 905
844 14 343
963 922 328
225 846 -13
227 516 -223
820 619 34
912 591 -20
687 606 -302
864 291 193
367 873 2
745 239 -875
200 394 156
259 826 286
702 633 -550
414 262 116
745 628 344
354 259 328
562 14 -778
961 868 -445
283 454 732
67 654 30
39 551 398
76 928 -683
705 953 -51
5 43 264
739 671 391
135 354 949
284 651 127
643 405 -771
324 125 217
174 416 91
642 123 -85
530 931 340
332 651 -685
565 315 -407
144 591 575
212 234 483
55 251 681
17 916 -18
727 639 987
692 420 880
701 250 361
590 285 -651
596 281 -852
253 522 -989
354 558 -421
304 656 -988
700 920 -638
124 580 -961
259 869 -11
723 862 -598
733 4 996
395 329 -86
274 362 591
298 11 214
265 202 535
950 103 113
93 388 193
300 587 20
264 784 -58
871 686 197
561 463 333
360 456 -332
335 518 -392
143 356 -725
471 103 -833
20 654 717
716 734 744
802 133 -771
481 963 -183
713 849 -544
321 176 -862
428 374 -198
595 604 513
659 444 119
544 348 -189
307 943 -77
804 626 -122
228 596 -494
578 751 373
938 875
107 238 -74
729 686 -805
716 498 323
866 862 83
405 250 -433
411 291 835
299 668 -836
637 12 161
385 360 -670
877 770 -27
547 479 -451
302 883 -905
379 682 -383
817 216 856
291 212 315
351 626 -139
354 38 173
391 910 514
676 67 -399
621 335 181
506 354 -803
471 252 -209
454 150 646
936 740 230
485 397 -401
193 162 232
232 753 215
855 542 33
109 937 468
371 373 -452
578 134 -959
368 832 714
160 811 918
109 251 -504
713 88 717
254 476 -306
429 907 -894
306 294 837
891 493 417
180 119 -877
393 348 438
373 568 312
903 57 -457
537 334 -171
627 13 -133
269 837 826
478 593 -488
378 496 -594
325 231 -542
569 50 564
775 343 -398
700 594 591
8 547 -677
549 456 446
916 586 450
275 571 535
892 113 512
140 457 830
436 2 36
517 595 347
676 509 917
594 512 -778
443 725 866
842 663 958
74 933 -57
401 153 493
488 934 623
825 81 78
468 507 677
656 258 -359
870 740 674
389 794 -887
568 303 -78
84 114 159
126 322 -594
141 290 467
731 588 -958
662 244 337
578 692 -454
155 545 -561
158 292 760
789 575 211
35 73 -699
229 521 -300
589 12 494
786 574 -962
477 809 803
863 627 664
839 258 -619
655 711 611
467 690 -917
715 22 478
750 662 -691
581 299 -607
895 236 -727
418 175 616
4 245 255
258 691 825
127 924 867
427 226 731
833 854 531
917 683 982
189 592 202
703 613 504
158 257 806
729 536 254
700 917 27
128 312 862
745 348 504
620 27 541
411 917 50
54 730 792
151 68 -926
705 270 -598
876 264 945
564 812 -73
458 503 -777
502 661 42
721 355 486
134 111 590
152 141 -643
584 87 -434
898 832 873
633 774 -938
120 344 894
92 22 -807
472 300 852
449 547 -759
80 66 792
828 138 -739
473 349 -14
146 560 -999
264 35 -318
537 709 401
734 431 350
347 437 410
241 880 337
111 61 472
678 669 -664
701 857 -528
569 148 170
118 654 -805
307 845 245
176 652 -892
226 490 -800
38 185 -803
442 802 110
350 287 -760
655 266 204
557 300 -878
572 893 583
171 345 337
723 194 -930
237 159 949
842 790 -272
115 50 -766
507 8 660
352 767 244
29 99 -287
54 618 751
782 507 916
778 135 -95
188 822 241
717 932 990
275 763 340
916 704 74
501 158 566
432 300 -849
606 541 391
467 302 324
912 413 -379
668 438 993
242 326 -328
748 693 931
87 228 -630
631 787 -252
187 276 859
462 354 -141
906 29 -101
59 176 418
482 200 -915
815 142 -89
356 332 659
763 588 -132
831 859 877
156 890 -880
617 263 -10
894 621 764
192 448 -672
222 418 753
24 52 -702
472 53 -708
53 616 465
124 828 985
135 571 -95
349 161 -582
414 226 723
756 912 -160
845 681 63
895 165 996
108 123 543
607 80 244
98 96 394
356 593 -518
890 65 -206
633 808 518
407 430 723
88 73 -198
4 583 -233
416 595 -762
588 560 -872
818 582 -95
487 98 838
325 654 -333
793 675 -99
17 714 -425
745 103 -275
311 654 723
591 134 330
318 752 -354
54 695 920
674 156 -829
659 267 -729
487 305 14
416 541 168
719 849 277
683 124 157
75 146 -614
665 464 199
885 518 707
254 237 -732
323 183 -140
856 361 -983
795 416 -596
835 423 359
913 243 743
512 586 -906
648 132 413
572 143 702
48 398 -538
168 156 982
48 933 -827
733 485 933
345 460 607
438 517 817
861 108 -305
391 393 -681
670 504 -857
113 34 317
833 364 -394
589 139 -128
814 874 -19
612 840 692
353 729 396
566 529 -185
758 469 604
501 159 -697
398 851 -393
857 406 65
333 497 956
282 354 -142
869 630 -545
380 919 439
3 588 -616
376 786 -122
3 786 -877
926 344 195
165 626 -654
304 109 -686
779 40 -787
164 334 -576
251 239 -267
35 51 614
774 267 -831
752 366 -362
237 225 -249
375 902 923
836 623 -462
666 160 442
167 697 571
109 375 -93
928 489 978
114 343 -627
289 569 -147
567 90 130
244 136 809
295 320 581
815 219 803
791 121 -311
655 292 -751
891 20 -937
277 845 159
407 415 35
733 757 560
245 895 -128
42 936 517
527 258 777
766 224 566
318 464 34
276 534 879
492 358 -751
561 89 873
678 870 524
640 136 -271
408 693 658
90 391 -968
832 454 589
918 800 -515
427 370 -216
608 506 -469
463 749 -437
538 486 -680
696 406 598
66 519 -509
575 299 774
825 879 30
180 99 135
674 654 314
569 316 692
815 653 358
857 303 -124
136 397 -831
537 531 -508
798 692 -665
58 668 -11
201 694 743
130 635 -702
485 933 -939
383 684 -310
776 293 369
22 29 -598
221 689 613
426 97 -350
577 226 28
690 10 745
87 898 128
215 9 -180
326 569 180
508 585 -791
588 730 129
16 521 -34
818 683 510
808 418 -528
62 895 -876
59 65 378
389 491 -721
683 812 897
608 707 -470
76 929 -257
234 2 -542
909 452 727
812 565 -77
661 584 -255
308 108 -670
560 430 -471
526 757 485
822 99 98
823 487 968
756 788 332
672 539 559
206 634 387
377 316 -747
594 258 375
260 87 -38
663 673 -809
752 223 -791
581 292 564
706 243 -446
362 870 291
823 296 967
787 37 123
12 865 696
380 179 663
851 170 -540
723 525 -675
532 620 456
615 686 372
414 192 421
187 612 647
471 824 -426
749 926 -208
511 131 -78
508 209 -528
495 498 398
188 556 -777
837 189 -426
244 504 -161
451 310 -893
596 91 908
337 568 -757
502 561 602
877 166 -53
6 809 915
362 47 736
937 625 17
529 718 926
809 231 643
70 703 -989
871 120 -847
297 553 -395
424 754 -677
174 795 835
711 674 -504
642 435 927
252 324 533
331 800 850
115 434 -104
878 436 282
127 297 717
124 584 -966
535 364 -336
792 80 827
740 859 -659
410 277 483
583 332 -520
106 745 332
789 136 455
819 153 736
567 764 652
575 812 -967
781 537 -338
52 804 -154
189 427 790
107 918 582
275 754 457
625 508 15
138 808 865
375 691 14
913 259 -67
651 34 -231
750 116 168
1 899 108
4 667 908
237 136 712
617 174 -870
298 263 467
389 536 -65
591 719 833
384 24 -444
134 355 892
700 239 -135
714 789 208
208 683 119
604 547 594
49 94 87
742 138 -896
830 428 -453
374 540 -639
359 399 -426
169 672 -628
437 850 311
733 140 -168
663 644 -711
730 522 -99
674 463 -581
632 794 139
336 94 -916
12 327 77
15 278 605
297 309 -84
427 536 906
792 256 -388
215 568 -974
366 32 572
344 305 969
772 584 -885
529 913 282
403 936 23
439 681 711
596 312 254
723 709 106
379 135 -979
167 366 919
793 411 541
874 232 828
522 419 780
316 616 -930
927 790 -74
3 739 -902
204 820 823
762 294 -200
281 568 -508
252 779 834
776 681 -951
324 909 195
859 364 502
887 712 644
862 790 -912
822 385 818
23 298 41
520 769 749
484 360 303
742 93 621
532 456 433
505 478 95
558 888 -893
357 748 -718
806 394 848
201 776 -916
214 424 730
666 110 494
595 583 646
874 545 -279
712 387 430
824 826 -123
387 657 70
414 766 225
430 848 -326
822 452 756
775 659 -439
143 643 201
59 157 210
542 22 93
571 720 -121
66 32 -609
900 621 271
510 581 -534
527 912 469
476 199 745
435 933 -29
834 134 698
755 263 743
420 671 701
571 766 492
174 131 -431
516 416 -709
388 138 822
810 184 -549
195 366 -266
335 413 691
100 540 -580
253 175 -202
182 892 245
339 892 611
396 118 981
460 679 35
240 723 407
195 270 501
390 338 305
640 339 -355
105 125 -791
704 501 -48
576 332 -839
49 791 149
448 897 -578
501 537 592
684 23 686
498 509 259
724 727 157
785 76 -528
563 245 -360
316 564 757
311 375 -925
808 176 -909
149 123 -959
2 565 -117
301 632 65
903 271 -196
530 462 541
659 614 218
786 14 310
448 9 -927
84 652 -97
444 544 -860
366 743 230
255 245 -817
100 905 2
673 140 674
463 467 -732
641 72 -886
894 856 626
725 178 -862
659 776 627
179 12 972
45 91 148
414 811 852
563 517 191
719 129 -118
30 346 -865
910 362 225
826 752 -408
540 544 991
580 592 -706
118 753 224
769 898 -72
732 122 278
483 477 -733
141 728 -595
333 481 -213
938 729 -516
362 524 -905
355 541 -584
437 46 -951
593 244 737
910 812 -666
825 546 -368
723 256 780
380 446 445
706 889 -110
848 56 576
818 844 117
158 333 -443
847 47 704
23 635 -894
8 215 -637
765 56 -388
811 603 -690
704 162 -492
488 730 473
882 95 960
404 289 -400
429 458 913
224 576 701
102 787 -506
532 506 -618
170 16 -607
382 472 78
451 197 -276
203 451 -982
452 556 374
22 100 -854
630 813 -665
746 44 -98
8 208 906
757 923 599
671 702 752
795 445 -536
596 804 877
116 113 -997
241 935 -354
29 719 444
789 234 -982
856 652 -803
563 780 -239
61 448 948
736 35 186
353 459 -182
660 867 773
343 684 889
426 199 -8
388 298 -109
729 820 -13
20 540 -138
842 674 -789
882 616 -582
171 444 -222
553 918 -346
399 461 -322
858 330 955
416 428 -956
239 820 -18
314 335 -115
598 716 991
645 343 -63
635 476 -816
122 516 666
275 852 820
426 902 549
66 37 811
372 222 512
630 295 -740
303 418 -991
682 932 274
65 189 815
229 626 53
582 209 -43
34 19 49
601 189 -167
496 615 -585
317 408 214
934 599 187
830 324 848
455 255 893
567 675 -852
524 512 579
203 5 -495
427 93 750
702 896 -525
540 850 -765
538 47 -99
597 775 860
677 363 -95
177 118 -169
926 777 53
705 695 -907
211 755 930
373 58 765
512 855 -90
794 359 271
896 340 166
665 377 -243
669 132 385
498 771 62
358 97 704
352 221 -109
518 285 -232
623 884 -767
720 45 974
916 196 -745
517 17 1000
600 25 675
694 638 44
859 71 -93
620 284 -294
90 437 14
420 368 -688
103 1 826
863 619 197
780 854 198
168 518 -489
200 779 -669
672 105 629
233 46 336
317 526 570
844 478 823
520 754 -967
616 525 184
722 563 695
677 847 -123
278 890 815
304 478 -341
233 285 625
392 499 849
696 591 356
749 554 309
188 643 -717
851 798 821
490 916 -37
95 112 890
397 497 -200
296 531 974
667 474 1000
378 587 -269
353 503 237
499 716 -191
400 546 788
698 425 -404
189 40 -904
422 809 -682
425 293 950
7 216 -692
708 245 287
830 45 261
498 353 94
598 718 -276
800 769 -286
368 655 214
184 193 363
92 746 -377
562 901 669
197 685 -692
169 721 -851
806 817 -892
122 875 723
144 346 -933
77 759 -394
6 732 178
89 80 -169
226 929 952
193 568 450
151 344 399
702 270 889
295 936 -627
744 797 747
397 862 -491
480 877 101
114 462 990
591 533 -729
179 168 350
590 577 -230
72 6 -254
429 172 32
342 6 174
107 775 631
330 54 880
76 36 -406
373 371 302
632 229 -285
690 687 837
580 670 426
876 106 47
459 111 -413
696 137 141
247 77 -769
473 438 -541
871 920 -264
186 775 805
203 581 305
647 769 -806
832 878 880
451 335 -912
692 875 987
45 189 233
65 26 -566
318 783 -382
491 589 -581
819 606 -24
140 275 60
767 680 -199
869 482 -674
810 289 -882
36 270 580
429 578 -639
476 655 -704
805 892 -867
330 564 -129
524 356 -12
861 612 400
756 30 -835
132 258 183
555 734 195
737 541 41
809 751 -670
884 785 159
709 922 -502
789 101 760
542 79 -52
797 581 -361
591 931 863
174 265 226
608 255 -727
563 135 445
6 933 55
446 927 428
648 342 -981
80 628 -466
605 48 -670
125 345 -810
901 126 -11
368 618 506
333 12 258
579 97 -600
60 175 -813
467 795 -939
175 292 159
544 288 540
151 464 -619
830 603 683
888 344 -615
450 505 627
766 549 -132
520 684 -998
220 163 -898
216 137 280
359 326 -771
192 343 747
484 110 -742
230 609 395
167 534 274
466 408 471
811 293 274
312 171 -53
816 302 -614
895 616 -518
818 644 132
578 39 -580
802 344 -779
666 27 116
192 608 -680
436 803 -149
375 361 177
937 484 -204
810 601 793
442 164 868
395 362 494
759 250 -896
106 13 -766
224 897 -274
692 394 70
77 698 724
160 342 -422
477 217 715
274 124 -677
685 588 -934
826 679 -10
901 804
153 395 -210
409 863 597
566 211 317
384 171 753
533 318 -245
776 865 -691
607 317 844
526 293 -156
29 281 -149
132 93 413
120 826 -518
87 660 -382
730 656 -700
646 290 -576
148 825 -672
95 301 270
880 295 -524
150 73 -611
404 643 -165
299 773 217
30 108 -636
559 621 25
58 491 -608
548 314 -114
668 409 241
769 711 119
157 562 -785
144 675 -208
554 882 -190
889 54 -713
286 301 -861
693 410 -952
882 504 -594
770 798 -467
264 798 -923
430 529 685
165 658 -398
72 297 789
841 132 -718
121 884 -851
860 388 -613
446 208 242
35 533 -599
493 426 -290
82 711 -538
126 406 -480
813 377 223
583 836 -375
496 578 337
666 798 1
346 633 247
146 561 320
424 110 -8
670 652 929
361 267 701
789 495 371
91 368 627
538 167 -30
209 582 101
467 9 -457
542 177 -635
524 428 945
537 435 912
45 640 328
544 190 312
372 160 903
99 170 -653
767 797 295
325 835 -662
72 758 15
290 357 619
559 676 -515
485 702 -516
8 339 367
12 710 734
80 696 -107
83 556 196
547 626 889
140 411 898
126 104 -285
37 185 -147
518 8 582
685 342 -26
707 572 639
828 690 55
398 379 385
536 84 961
182 88 764
105 531 127
870 328 646
568 472 409
43 230 -505
684 616 946
89 480 -19
792 198 263
710 51 817
622 564 601
67 540 -913
447 828 448
637 279 570
758 467 -132
526 733 -546
241 346 -114
390 21 299
783 119 -240
16 553 -225
675 672 -115
708 139 21
747 240 -687
442 774 270
634 111 -14
504 330 248
587 667 681
124 800 -396
353 504 -727
409 345 -501
878 613 -679
889 654 -971
839 20 483
698 857 -911
106 802 686
258 238 541
758 358 1
828 690 -674
405 368 -441
329 893 -138
152 541 -466
803 488 -168
789 38 631
277 665 343
379 664 278
425 225 -884
109 80 -329
214 268 -55
743 109 -107
709 113 -908
638 497 70
18 571 -572
695 35 -957
414 330 -334
23 696 -130
109 643 774
198 32 -659
239 572 -447
472 430 925
716 26 -912
617 154 676
559 865 -21
513 187 -199
315 521 365
40 761 -161
781 867 478
339 630 284
40 187 -791
620 609 353
477 693 -160
767 129 -97
109 12 -495
268 609 -218
18 577 421
884 548 525
553 428 -325
697 216 326
303 607 662
589 431 745
325 468 -385
417 183 -688
370 567 911
347 684 -761
128 624 582
771 529 -480
368 779 -170
222 276 190
282 881 932
897 734 605
466 684 -410
846 773 -86
336 11 280
397 359 -495
291 712 684
618 203 471
787 673 -35
135 209 530
528 444 612
142 285 971
551 316 515
816 263 716
801 114 -584
543 819 -558
213 482 778
510 885 67
743 799 189
534 768 227
431 219 -260
675 159 -894
715 340 -249
310 141 120
863 525 -20
93 843 582
227 333 -122
106 408 111
203 238 -657
36 642 -270
585 682 6
433 861 144
463 4 12
647 74 -724
844 490 -294
236 482 -359
17 158 749
690 410 860
175 543 641
333 105 385
125 87 282
858 836 289
193 744 -270
274 428 -426
269 475 -992
387 852 204
878 437 -526
528 112 476
586 142 -169
423 611 -750
666 414 811
96 289 -530
419 230 -336
842 274 286
373 472 779
337 840 977
388 203 720
10 837 -775
564 608 -868
202 6 -181
70 428 -281
772 628 509
745 552 429
208 821 -725
247 120 -376
544 422 -948
551 3 786
767 285 129
540 288 -321
412 503 214
346 534 -251
741 493 -57
445 287 -157
750 666 -371
251 217 148
759 250 -512
858 548 -987
820 432 -442
161 102 -443
260 652 -545
755 774 -861
506 417 -955
223 478 458
183 485 -500
99 514 779
68 272 -17
714 430 838
412 86 899
595 250 -213
716 159 -758
77 246 -297
394 862 -637
83 723 -698
576 642 366
471 517 479
124 479 801
573 564 753
493 747 -118
831 340 -732
249 830 112
467 470 725
350 154 -851
792 698 -410
394 588 -318
152 805 494
83 113 329
664 760 -534
548 848 -198
134 615 845
732 268 -696
650 392 -930
274 357 -56
118 223 -33
147 717 974
764 172 -604
527 653 -377
311 431 590
585 378 792
248 860 -464
833 678 -242
358 36 -595
239 227 994
250 538 759
837 30 -917
231 284 543
576 103 178
825 835 940
547 707 -366
226 430 75
850 411 271
62 555 -38
170 177 607
899 78 -530
859 208 973
851 712 420
116 186 103
362 586 -758
747 397 -795
866 619 -128
559 533 -150
830 290 248
581 439 533
143 872 -10
5 20 -371
29 139 -768
343 604 347
35 395 979
791 759 -52
511 299 145
123 710 77
235 634 -241
208 327 555
739 360 -22
237 872 -155
530 191 24
730 621 716
401 445 -47
598 236 -574
139 251 603
205 470 -393
813 574 994
333 92 -739
797 261 -230
549 592 775
118 314 73
819 297 108
874 489 614
4 775 -857
94 761 137
630 405 128
367 48 -478
121 64 -595
140 246 263
841 491 763
169 418 -724
52 402 755
834 638 631
349 767 160
871 57 -770
214 876 750
61 666 -146
635 826 40
289 792 745
598 231 147
662 756 853
678 383 237
302 268 -440
447 709 -453
732 646 -464
580 188 -297
162 129 16
844 882 -552
89 430 832
859 143 109
261 412 188
764 77 -371
543 241 -104
265 703 121
328 216 -848
795 297 529
230 481 155
778 644 446
761 524 211
101 781 -628
29 754 -307
139 468 -955
215 394 -152
11 806 -221
391 745 404
550 675 -759
772 552 -109
354 893 265
84 229 -339
102 822 5
738 442 -593
332 229 473
498 507 -388
359 850 968
531 598 502
206 633 110
485 534 16
399 378 248
490 200 457
598 653 -406
63 830 -55
188 239 -589
414 452 632
72 713 -324
9 729 -212
143 237 -798
122 901 693
227 727 824
263 600 248
621 609 197
781 164 -420
279 615 -988
20 622 -400
177 509 162
761 811 893
186 280 588
851 270 -687
877 801 175
824 267 374
547 660 46
432 761 36
264 848 -633
744 268 276
719 202 -102
660 345 417
628 142 784
6 177 -12
500 561 -850
558 82 -500
580 710 -693
745 651 582
146 408 525
624 583 353
460 546 -725
634 614 466
890 578 -889
217 833 886
871 395 -293
17 614 207
290 574 -443
804 384 -968
20 217 371
560 201 694
467 826 733
452 260 -853
194 167 -135
577 508 -642
282 570 758
461 606 -681
316 206 -156
555 82 192
855 276 316
449 325 934
551 370 441
808 3 -249
39 740 340
400 871 -319
207 817 -261
386 17 979
579 541 907
134 817 -587
615 393 -618
39 389 -661
22 59 375
319 646 -604
83 167 -93
895 705 871
418 729 20
13 503 382
340 760 124
874 195 874
291 399 -2
872 373 -194
370 684 -249
349 493 101
8 675 807
46 214 -877
833 71 -282
519 606 -690
572 472 25
426 808 662
624 185 834
419 577 -522
39 850 763
558 652 -754
203 841 240
226 174 -329
224 48 -24
798 606 -437
871 465 924
532 757 135
325 403 -197
780 392 -804
445 598 -898
178 102 -325
435 750 332
868 176 -525
713 326 65
335 728 496
522 515 37
198 666 599
870 472 -649
854 366 891
828 89 336
218 212 -712
756 808 -41
575 546 -274
754 719 863
810 627 486
501 50 915
192 529 -869
795 242 786
57 620 209
617 36 851
775 190 907
884 867 -250
758 227 -713
156 788 761
672 710 423
347 901 -822
601 654 778
214 249 -26
454 655 758
168 723 197
724 84 355
745 360 -167
127 359 -277
529 113 322
554 33 -183
412 234 -994
146 582 805
41 265 142
16 281 942
376 470 -375
324 312 627
213 359 575
724 24 912
563 38 961
671 824 568
761 582 -683
626 781 -65
650 53 761
5 575 109
150 169 90
483 609 992
661 406 -115
579 257 -933
209 297 -198
186 782 357
114 821 -550
3 194 551
456 541 -945
892 172 453
552 177 223
579 266 794
356 664 964
751 806 868
692 381 364
503 423 -972
1 801 133
746 441 -595
180 828 365
879 212 152
539 401 -13
787 678 868
838 495 419
677 758 78
271 294 798
365 856 -660
710 18 702
820 823 629
752 83 -812
59 227 -379
64 43 15
193 684 -986
585 243 -390
409 390 -873
45 193 -738
445 363 -73
565 770 399
592 159 -316
147 714 -65
363 598 152
793 637 742
127 555 340
584 670 109
450 339 -685
808 675 308
489 115 130
361 398 -591
694 677 -457
601 612 -735
870 785 390
214 696 299
580 206 -881
844 32 -288
429 545 477
436 656 -32
755 155 -255
706 505 -725
115 416 638
635 663 -919
108 479 -982
384 769 -873
857 823 -891
875 472 205
879 336 -720
127 646 -767
72 434 715
87 326 -334
841 57 742
321 142 -958
199 577 -890
478 389 226
406 88 -810
828 29 398
744 543 -118
451 621 -860
200 302 779
197 151 -153
897 290 -269
67 427 427
671 885 -376
774 237 -104
805 563 -250
334 694 399
783 786 -635
262 606 -756
321 173 654
739 427 702
511 890 -332
370 240 -868
44 556 388
853 700 -564
224 539 -257
455 759 -499
135 622 -252
744 236 212
253 609 -112
703 598 -119
741 321 725
81 357 474
346 103 -610
313 118 -671
21 762 333
358 570 -673
790 519 -349
373 76 -746
638 744 -982
852 507 -189
428 56 -553
651 301 78
168 556 -679
420 730 436
841 669 -301
648 863 -742
845 526 -4
407 395 710
605 799 -619
404 347 975
396 202 765
391 813 356
587 160 -400
47 39 -475
512 200 566
796 431 -899
526 687 994
703 262 -73
47 796 971
630 31 758
845 426 -201
738 238 -233
879 808 51
901 471 553
845 104 760
219 140 654
601 454 -507
355 899 169
456 864 301
65 379 -394
737 717 -587
487 606 -907
370 147 242
674 634 521
493 833 -144
96 296 -860
34 10 106
418 647 151
816 481 278
642 331 220
261 810 314
155 550 858
45 535 -760
525 393 939
821 777 749
197 20 -936
779 102 342
469 703 -870
852 875 -677
806 856 531
859 895 -548
328 8 -808
898 100 236
274 502 314
351 732 -805
297 660 583
720 842 -994
116 461 366
204 608 -389
711 723 38
452 834 453
87 599 -692
645 2 279
834 126 -267
319 331 364
370 505 -466
419 748 -104
454 173 531
886 524 939
17 739 658
98 663 516
667 161 -474
438 473 202
823 825 -420
284 368 825
663 438 -163
420 591 -342
593 36 -458
616 177 95
168 80 644
277 696 31
154 743 303
174 832 -868
586 62 371
401 809 -355
477 177 976
401 538 882
278 411 -455
29 366 -33
264 361 -362
454 114 557
186 420 558
286 596 -495
212 197 74
706 167 -593
2 802 -345
118 827 170
589 24 -82
643 35 302
342 292 347
824 52 -610
782 603 956
422 723 -543
551 115 -147
711 772 -401
704 295 -960
901 184 -963
17 269 639
218 649 527
789 304 -702
442 514 -390
384 163 301
39 295 -651
628 38 560
677 892 -271
165 795 185
735 261 184
102 501 850
494 364 81
841 399 605
301 725 148
873 786 -972
178 16 -858
828 16 -967
867 203 370
90 237 -915
568 613 -427
133 792 56
430 494 -286
619 702 584
801 853 -456
610 652 -344
46 280 323
887 382 -950
759 704 -221
465 661 358
65 334 710
8 865 -182
547 99 449
419 389 308
662 885 -832
464 20 762
621 667 -46
865 230 339
445 11 75
681 606 -461
193 369 412
524 490 671
207 198 758
38 378 -76
605 694 -449
431 316 621
49 593 613
4 657 798
718 496 857
385 228 -765
167 567 -755
911 932
171 582 -372
845 102 -431
819 730 326
814 420 559
873 562 719
5 561 -498
398 655 974
79 883 303
668 895 190
532 17 654
840 245 92
185 147 932
356 372 795
668 339 -731
377 541 495
846 291 956
384 711 445
43 237 -718
246 257 -37
478 719 -692
152 683 -610
664 714 -210
642 674 -523
806 461 -718
485 882 872
53 564 -344
685 807 -314
823 696 843
348 71 -82
755 155 -222
611 363 -405
158 456 -50
542 97 -36
463 685 -676
824 498 -606
95 797 45
485 704 -841
104 877 -444
845 550 59
369 664 -101
62 43 70
422 821 923
438 731 -173
255 332 -766
187 37 -102
535 648 50
221 220 -908
707 567 236
470 638 804
352 503 848
141 459 490
749 396 -17
200 474 -926
615 656 206
670 291 -215
101 854 -281
524 275 475
217 760 347
153 404 83
614 222 437
705 332 811
602 31 330
88 237 91
57 168 -988
448 74 -374
763 717 95
689 305 -593
627 63 -731
160 315 721
41 109 -35
402 688 -195
607 163 -142
499 870 -520
199 767 724
708 165 316
853 11 456
81 280 669
78 102 747
236 687 -681
56 847 732
635 835 -171
162 691 160
837 208 -148
606 214 962
561 563 232
82 473 504
778 427 285
397 834 -474
541 232 787
80 662 501
577 600 318
573 325 347
801 898 617
411 789 -794
405 391 939
65 879 904
161 745 -744
730 389 -107
736 424 -374
283 737 836
726 851 -574
116 53 -962
613 90 954
180 457 -166
783 854 214
351 123 904
787 726 31
598 421 622
48 535 529
779 81 -517
443 802 -330
167 842 407
408 700 67
706 642 31
515 871 951
602 232 801
586 365 -448
305 149 860
783 80 28
843 375 -951
292 192 -122
677 42 -434
795 872 343
615 854 -605
85 138 -152
551 626 -522
456 165 -439
874 114 -867
209 28 -685
477 668 -98
482 202 600
207 675 -83
119 361 732
786 293 -265
65 18 604
73 821 -425
887 74 -90
216 559 288
663 909 250
689 150 848
528 525 871
326 316 -547
596 532 -974
632 796 121
34 384 -182
334 806 317
856 526 -552
81 11 821
566 732 610
809 167 940
215 574 -380
792 344 748
716 533 474
681 224 -334
608 258 608
252 394 -433
441 112 -698
269 39 700
831 113 -607
613 12 451
627 133 979
542 68 -991
853 84 -541
215 547 197
380 455 289
264 740 -806
738 461 -523
34 563 118
468 673 -219
438 683 943
657 319 389
819 484 390
748 91 -842
185 427 -384
123 517 126
591 370 533
71 316 693
171 254 -849
1 338 -401
629 543 811
691 597 -800
510 493 337
306 408 -484
570 829 -943
703 189 173
761 636 430
586 582 -536
96 538 591
561 510 776
852 84 -665
492 493 -427
789 29 569
253 831 -223
63 887 594
545 692 651
287 325 951
524 263 -75
618 905 227
118 61 194
883 502 835
146 858 -945
32 866 586
701 300 472
461 534 544
331 241 266
530 721 874
586 645 864
31 777 -526
102 38 -453
394 45 -659
263 727 204
122 310 179
13 863 821
81 864 -69
239 449 59
638 229 953
867 53 346
317 600 1000
233 103 386
597 55 144
764 557 328
174 566 503
278 594 254
538 749 445
729 281 -68
429 400 381
