19
989 1603
411 576 704
561 593 191
575 38 64
355 8 443
510 748 681
42 748 480
441 575 843
62 540 938
331 166 832
461 798 844
581 652 158
586 252 274
416 128 585
25 94 276
17 626 139
574 282 790
790 816 689
210 30 699
577 336 173
402 845 188
441 803 661
728 715 613
659 292 721
91 774 525
665 231 434
438 759 99
701 65 200
255 3 167
89 556 785
722 701 236
85 305 365
486 536 113
814 749 368
459 339 344
649 223 848
236 629 908
120 345 568
826 133 12
57 214 423
671 330 532
578 586 268
559 705 954
427 330 680
512 308 205
464 821 407
203 443 211
325 296 763
600 754 329
366 173 506
399 38 87
662 575 418
279 72 320
418 112 623
739 464 41
167 803 509
13 672 706
175 152 111
742 549 632
231 26 478
852 752 238
479 628 146
474 82 768
759 47 473
840 504 788
309 787 590
402 550 636
596 114 790
517 449 804
548 706 307
837 633 845
295 54 833
483 274 795
234 813 797
260 131 917
261 425 116
743 486 806
135 187 323
126 718 139
264 123 425
549 408 24
697 264 106
376 549 225
463 778 76
294 119 728
118 11 561
734 389 894
400 834 439
638 725 780
42 315 746
387 408 844
584 415 325
854 679 558
169 351 533
274 196 981
570 461 240
736 775 383
689 647 270
806 120 545
205 526 903
591 22 380
219 564 694
442 270 70
442 851 649
309 215 620
450 436 625
563 303 870
45 595 285
243 239 943
329 368 273
718 249 643
219 584 917
549 749 387
840 125 979
566 251 948
819 579 531
267 559 649
601 143 799
582 834 853
492 717 265
601 217 894
232 650 588
49 372 301
486 466 120
814 455 329
798 725 469
353 207 200
556 371 576
151 755 503
734 754 784
691 6 851
742 215 800
111 649 212
103 455 471
211 529 700
726 559 869
486 371 344
360 181 620
564 46 128
212 226 559
842 736 574
557 719 501
37 57 586
668 722 386
742 191 869
277 225 509
441 171 894
289 606 740
341 258 74
335 30 905
723 392 189
135 784 382
427 696 384
281 654 585
558 755 456
160 652 332
344 604 828
604 752 293
722 806 251
765 295 879
556 592 20
328 556 95
207 157 933
584 541 741
209 786 127
510 331 363
627 31 951
833 265 526
698 843 855
676 378 879
510 107 801
777 789 162
632 793 898
153 183 517
279 775 954
623 488 561
200 233 492
427 659 663
514 667 481
766 485 762
211 61 22
191 180 36
429 581 98
509 536 705
271 711 718
115 142 894
372 378 977
22 817 793
689 364 987
298 21 825
60 116 815
825 495 36
361 717 832
452 203 921
188 201 567
287 442 815
140 494 904
686 586 786
826 563 600
450 472 719
684 154 883
744 364 544
604 817 505
136 564 543
170 383 956
574 72 799
583 486 407
795 554 832
638 662 730
25 228 19
73 483 707
614 569 202
173 396 502
715 237 1000
381 811 298
101 121 737
211 712 308
748 767 835
393 459 963
132 193 416
616 452 731
638 523 750
440 684 336
151 174 285
737 576 409
561 474 824
224 560 917
285 8 470
568 192 123
449 481 339
95 371 186
272 557 893
398 194 588
649 539 838
731 540 499
712 487 794
768 138 738
684 703 308
7 356 266
752 406 621
643 390 1
327 184 692
549 578 414
819 1 811
813 830 697
285 516 973
111 559 717
940 1644
582 280 89
209 600 351
16 101 424
650 862 288
732 300 151
309 853 423
36 64 872
293 490 800
493 347 193
623 674 833
240 554 149
900 495 276
456 41 203
284 631 668
233 415 297
304 454 292
89 429 280
60 89 469
322 496 246
38 176 688
878 848 523
494 786 320
179 165 493
549 639 942
154 854 676
492 472 97
928 376 328
555 876 161
367 102 368
548 162 827
721 399 594
571 913 711
885 384 115
609 926 856
288 804 688
844 838 587
279 215 878
329 479 549
118 785 711
388 641 51
501 30 70
166 684 694
776 922 568
257 355 450
714 647 450
214 645 711
671 181 305
648 733 784
437 923 977
112 263 671
835 350 22
676 163 527
406 923 119
458 523 201
253 217 374
263 621 775
192 704 59
386 401 550
911 234 236
575 269 730
250 637 634
155 587 484
257 141 217
551 773 993
507 212 415
605 381 960
427 691 795
483 273 205
660 130 754
661 708 154
504 207 264
345 439 234
821 550 876
553 659 92
467 901 974
473 601 976
861 761 821
596 772 112
634 138 210
365 94 181
876 346 730
538 701 781
900 868 97
309 523 782
887 444 492
224 37 479
406 173 658
341 903 261
720 906 448
145 534 868
853 255 12
57 373 724
598 287 201
394 541 961
846 27 250
206 466 118
727 305 939
742 456 726
450 365 618
880 129 853
221 125 195
207 131 485
531 702 835
637 488 913
791 528 257
535 695 533
877 823 100
8 471 110
438 94 389
896 431 61
820 555 508
239 532 752
302 535 630
929 396 150
473 324 773
325 411 81
842 622 350
718 397 627
117 243 650
10 414 791
54 754 781
215 672 29
742 447 460
251 706 220
908 172 431
220 785 939
721 467 457
771 342 341
687 474 838
410 641 388
816 933 838
395 345 600
928 911 938
839 614 210
510 848 965
639 478 960
780 253 601
208 424 648
434 301 691
134 283 154
817 928 644
16 909 129
153 435 131
291 649 678
653 223 114
471 872 191
229 770 488
391 213 774
505 811 218
147 900 16
431 294 809
92 940 897
279 754 304
265 477 716
289 655 187
444 257 622
231 842 198
267 316 393
563 119 679
477 860 878
679 4 609
184 31 878
294 748 623
483 35 711
485 96 900
774 266 678
279 30 818
887 262 158
496 697 351
910 151 254
390 286 741
862 124 671
474 888 952
405 324 388
194 426 648
880 532 329
86 528 583
773 56 287
619 912 780
901 386 451
801 88 147
181 933 245
686 22 859
219 753 268
177 296 572
208 57 747
460 515 132
935 913 134
430 439 140
220 240 934
858 656 940
819 698 691
173 546 175
439 463 199
209 89 472
726 50 59
940 595 768
111 320 96
295 425 65
30 823 525
228 359 171
202 494 495
267 440 948
529 704 689
10 272 551
508 211 366
363 736 25
281 461 165
476 8 497
690 786 472
70 480 467
51 4 418
878 896 589
842 843 569
730 305 279
252 924 668
596 892 551
95 566 805
163 584 924
382 815 462
295 648 245
242 170 28
530 175 662
601 578 569
536 410 841
554 580 509
741 502 779
748 699 262
706 223 873
332 313 622
373 699 250
657 484 192
533 514 199
674 156 956
860 55 478
29 229 476
389 764 288
796 463 237
416 618 106
564 37 976
310 657 701
913 570 127
699 306 220
931 290 139
321 138 775
358 290 770
344 212 965
403 904 709
383 231 774
73 900 802
207 509 340
25 194 689
308 310 70
589 458 434
94 29 684
791 636 64
863 526 377
520 497 840
390 384 545
271 909 891
649 175 570
749 263 180
71 283 679
285 745 124
852 232 821
366 335 324
616 937 764
736 579 640
588 552 978
702 750 691
491 11 56
753 711 437
602 7 476
319 781 86
500 345 676
47 923 946
395 758 773
151 828 978
844 366 86
238 114 59
161 774 837
298 196 127
196 197 300
918 365 158
553 27 354
376 756 209
663 890 695
37 524 548
791 654 660
654 117 347
809 187 35
545 582 510
577 623 748
835 581 817
183 81 962
212 818 811
176 340 414
895 710 945
282 672 493
502 84 646
418 37 42
921 557 761
826 18 432
87 534 983
277 526 782
247 656 961
866 932 590
118 509 839
918 283 153
779 556 934
236 651 869
923 902 519
751 707 378
461 928 837
417 841 833
667 403 471
814 305 833
198 939 598
540 147 970
156 875 813
840 41 673
223 208 465
198 518 685
439 594 80
79 587 140
36 837 13
185 901 763
258 858 570
451 920 432
930 568 545
831 793 606
213 372 97
750 695 196
451 911 943
110 405 426
251 514 232
103 911 413
483 551 4
298 560 652
66 606 708
726 499 227
470 866 334
677 798 230
249 28 469
324 550 584
779 764 562
109 672 940
172 692 356
140 797 829
337 832 344
458 269 978
155 250 831
849 811 202
257 114 908
874 395 375
62 134 264
930 125 73
227 413 775
560 321 293
403 84 32
857 691 410
607 930 489
926 853 770
377 506 797
473 478 318
683 326 793
300 68 191
14 89 136
898 866 421
212 251 205
235 342 15
448 677 276
377 205 46
145 921 380
251 701 67
791 562 797
761 767 595
88 126 289
257 527 350
792 643 41
802 590 742
95 144 844
707 627 375
376 528 198
814 640 978
655 275 628
3 637 479
22 822 395
787 280 109
118 23 109
826 715 343
711 76 112
7 586 769
363 485 167
851 328 706
268 780 228
569 522 881
461 821 476
914 125 972
184 309 434
724 844 191
725 698 599
933 809 487
176 475 119
447 184 964
480 254 28
459 597 334
266 169 738
278 864 177
784 719 793
244 303 798
123 225 509
138 371 332
469 776 686
112 440 323
837 44 292
591 359 946
118 402 632
532 406 663
906 522 57
386 530 354
731 541 70
299 357 740
261 111 51
533 391 648
923 840 650
556 140 535
818 424 26
793 560 660
175 203 253
455 451 518
307 335 397
523 406 32
237 318 604
452 122 253
588 203 292
484 214 320
902 775 472
140 857 88
725 399 564
627 470 463
35 878 654
788 421 711
680 728 665
715 416 631
456 659 780
866 345 552
489 180 819
921 307 167
265 262 455
527 480 471
47 454 585
447 889 533
846 54 255
416 332 293
457 275 682
597 245 498
42 852 34
187 607 330
822 825 996
826 175 755
93 515 663
183 238 378
347 605 590
479 359 961
652 879 423
220 2 513
201 525 149
58 784 227
174 937 740
530 646 757
609 715 15
166 719 184
934 154 188
336 164 159
650 46 158
731 307 668
436 136 534
545 265 309
589 24 196
772 754 2
265 272 77
297 225 676
632 222 752
824 492 657
239 568 808
420 616 292
434 559 213
573 889 905
198 180 853
799 757 84
348 159 450
412 44 247
820 594 436
492 614 609
643 255 60
616 573 528
802 26 412
589 389 373
902 226 589
254 146 238
172 822 9
42 726 241
936 173 467
598 732 857
23 355 645
571 651 343
616 157 877
885 25 688
560 766 565
735 868 823
282 186 439
32 747 86
724 898 462
620 181 374
737 744 782
874 340 257
240 874 489
1 449 285
710 218 180
773 746 976
593 110 167
681 925 633
313 437 460
385 513 78
657 542 8
626 370 922
412 470 459
120 168 14
398 898 273
193 663 977
29 816 630
771 701 130
349 325 6
69 555 983
129 731 469
849 6 331
470 530 182
910 718 9
684 783 969
419 741 744
554 27 350
225 380 617
459 554 902
616 395 406
403 294 111
509 478 574
246 760 442
274 506 751
496 273 524
183 880 110
154 863 536
129 531 591
782 602 920
593 710 257
39 772 762
361 927 245
500 789 979
522 806 953
853 295 666
581 484 362
613 18 162
364 742 173
284 241 30
31 607 430
349 109 912
71 1 672
127 595 363
203 283 405
819 578 511
150 365 310
883 831 323
497 914 318
816 311 172
830 592 928
801 851 984
323 139 575
510 686 912
132 453 242
603 439 296
842 131 622
250 116 85
383 221 839
224 823 130
735 19 842
257 85 32
165 103 891
587 911 343
298 311 89
134 74 817
564 795 786
565 832 846
175 236 698
26 30 312
772 743 802
673 298 190
94 381 835
662 703 240
887 216 207
334 683 228
848 747 545
550 145 658
565 234 367
187 855 237
257 154 5
482 371 109
421 477 481
167 865 256
301 374 584
660 502 130
534 755 946
212 200 772
686 175 138
10 838 642
569 299 702
569 497 157
524 58 467
855 43 392
393 701 447
670 631 228
356 230 776
800 900 661
579 669 318
3 578 158
438 608 632
900 857 868
184 409 508
19 51 52
692 668 395
7 665 229
549 624 242
618 199 485
510 713 89
467 834 505
130 192 548
507 600 981
522 740 242
716 293 965
886 607 169
724 300 640
749 636 763
103 154 928
264 668 594
561 96 566
159 135 722
590 903 597
926 325 854
297 81 264
808 22 661
931 660 883
771 597 166
572 262 884
107 331 282
568 87 387
893 877 169
505 884 627
50 312 676
906 43 122
335 190 950
840 702 361
113 536 16
334 874 976
497 598 500
248 152 785
242 145 5
690 149 136
564 593 738
453 819 714
612 895 214
530 565 963
636 905 879
540 288 754
279 151 845
297 419 588
264 536 942
701 773 839
605 378 534
166 644 900
654 392 156
888 74 552
83 32 209
775 421 901
774 656 427
903 711 756
202 394 542
123 878 807
176 868 433
462 96 884
253 510 139
589 848 366
575 694 693
816 618 365
105 356 334
166 760 270
498 2 763
376 457 722
639 373 46
626 108 942
165 558 726
334 391 120
96 63 55
761 150 236
915 918 796
809 627 851
139 798 5
402 282 206
656 177 333
384 478 351
449 580 641
626 108 268
330 62 268
323 423 274
686 931 885
141 157 320
603 716 94
665 619 540
101 354 20
862 670 270
60 312 121
817 606 707
690 884 184
215 462 856
291 681 670
568 139 563
342 332 617
700 619 697
660 356 113
551 928 691
924 609 604
267 476 506
499 177 218
640 730 114
607 245 681
793 615 519
575 172 305
869 351 8
710 519 133
11 883 901
691 566 795
630 550 843
326 867 847
608 251 42
48 618 253
539 891 788
767 549 78
518 887 898
757 639 464
245 108 85
427 30 482
480 22 84
350 158 595
253 20 367
119 50 306
45 164 859
823 618 901
572 229 677
10 513 493
208 4 268
495 199 11
318 365 888
27 180 69
799 561 883
720 245 315
246 87 194
401 130 602
403 179 308
669 631 686
860 753 599
176 695 927
550 343 667
620 317 142
647 204 963
919 759 470
755 362 474
208 906 111
163 91 243
13 784 569
587 357 629
107 383 89
667 687 431
834 38 471
269 654 503
13 584 72
301 420 985
552 257 54
836 940 678
224 658 625
97 330 319
99 632 379
382 818 985
144 214 848
55 734 438
694 628 733
131 157 56
327 202 112
470 632 805
537 723 392
825 763 443
283 585 238
522 22 663
772 757 843
726 17 959
353 893 983
354 196 848
302 471 51
561 261 455
561 57 350
277 761 91
820 440 983
916 344 728
392 214 843
36 809 502
500 786 852
813 273 938
728 42 554
938 700 536
819 838 290
390 321 218
397 327 352
566 681 497
533 435 533
726 909 251
511 655 567
371 108 417
468 920 544
163 323 547
722 708 464
894 413 772
73 458 325
400 677 997
11 916 491
498 529 38
866 374 538
536 175 985
927 118 168
328 108 131
378 179 10
901 12 491
49 302 125
827 120 990
536 811 933
281 739 199
172 624 448
263 904 75
904 863 907
753 251 566
771 684 342
215 840 646
487 842 550
152 13 505
933 605 26
439 280 876
832 365 825
877 10 512
416 868 396
298 286 163
794 722 783
877 471 986
545 526 528
442 806 564
925 297 423
615 550 182
447 225 97
114 862 118
101 452 609
870 551 228
459 775 989
854 717 607
201 117 112
507 79 383
499 938 209
154 361 210
662 789 622
711 726 808
174 892 785
548 108 788
66 406 319
686 837 784
651 414 8
659 615 835
491 654 108
584 756 166
503 654 986
151 461 176
630 216 787
411 865 505
40 29 673
59 487 319
41 427 516
148 497 350
116 102 622
832 923 372
897 609 727
520 635 354
239 643 154
865 405 857
413 290 389
590 437 673
140 489 359
921 752 426
138 482 380
743 73 494
696 725 863
556 468 379
96 186 924
934 145 874
89 394 386
142 286 826
92 599 974
728 570 858
546 40 34
666 475 381
782 221 942
817 458 590
87 21 70
738 160 137
292 755 872
366 299 970
141 16 151
825 774 241
621 66 436
587 653 837
281 890 651
618 472 656
357 182 884
573 449 221
216 294 937
7 414 765
651 207 867
29 377 647
893 912 610
830 494 148
386 422 673
537 352 942
250 723 503
100 36 734
768 293 756
342 11 697
224 879 513
721 682 270
889 399 474
768 417 199
617 93 177
733 205 160
839 448 548
331 165 349
859 545 375
22 466 969
4 437 291
492 389 746
151 912 543
124 223 616
63 694 19
61 155 830
279 743 105
908 842 674
674 415 49
231 914 677
642 633 628
223 643 213
503 113 716
126 890 722
847 274 361
279 129 829
9 873 84
158 365 567
923 713 369
634 791 85
700 790 920
135 54 914
833 576 109
362 924 183
550 901 898
98 199 368
601 229 952
302 814 896
225 206 710
567 226 720
898 665 937
909 135 608
516 159 278
854 48 298
609 766 843
62 695 274
560 571 143
754 843 719
377 779 302
880 257 943
219 183 722
392 379 396
553 308 459
908 930 927
665 433 699
628 146 523
573 465 683
817 873 604
51 402 374
429 376 559
417 448 68
834 499 352
548 370 541
865 582 138
490 343 651
433 459 246
615 525 141
87 225 102
430 103 321
37 217 958
830 362 743
813 880 375
605 858 363
589 59 817
597 516 546
816 658 236
31 281 599
144 321 965
888 907 510
154 916 65
664 69 812
731 345 624
383 579 785
598 91 130
2 426 660
595 669 670
190 743 288
732 639 629
708 372 613
15 90 982
243 24 167
733 813 8
102 899 882
597 308 436
8 397 481
445 393 337
775 660 138
242 819 704
518 883 695
792 187 940
775 454 289
18 167 721
357 374 124
678 751 894
648 671 246
23 926 826
475 447 846
4 129 968
931 19 320
29 694 435
21 236 312
701 676 309
721 438 262
859 736 412
85 38 866
899 196 715
903 361 796
256 161 326
175 533 915
867 264 889
141 522 588
648 520 696
715 795 60
704 656 181
659 895 589
743 103 87
726 395 128
624 252 735
424 7 613
934 682 992
558 141 218
622 646 125
383 653 379
67 379 630
548 897 588
233 722 137
556 700 617
44 742 928
724 374 870
915 286 816
406 815 174
628 845 105
264 289 448
172 48 949
558 147 925
507 900 446
737 772 321
391 703 213
717 602 497
122 880 413
366 68 577
537 760 319
864 340 367
730 624 335
496 787 772
6 876 713
762 649 765
82 655 40
396 594 354
99 63 440
578 297 791
606 425 869
55 857 933
355 812 429
346 327 545
35 706 418
504 466 50
367 894 410
248 113 62
36 885 797
248 641 282
72 271 25
595 558 66
481 337 340
794 659 431
456 239 777
120 118 251
657 712 202
630 40 782
21 373 850
586 464 993
123 365 17
716 652 161
91 585 182
447 540 839
158 934 501
877 743 597
235 617 145
845 205 154
461 215 465
841 298 85
85 336 568
936 296 356
370 518 746
323 369 422
852 263 513
49 486 276
563 225 521
336 792 946
65 806 247
501 339 779
319 917 16
10 708 652
137 27 901
129 130 727
106 671 664
169 618 659
162 35 732
58 763 105
350 712 966
558 127 42
824 717 321
142 32 723
395 926 743
574 35 41
203 684 996
608 204 249
587 629 637
194 113 788
392 34 361
440 30 580
394 482 675
544 648 231
92 49 280
889 247 349
869 629 818
125 923 594
402 510 775
366 125 47
441 919 155
479 813 300
563 614 646
250 442 615
759 278 233
633 268 269
280 588 157
279 403 936
141 588 92
910 739 892
734 12 914
96 620 69
312 187 462
899 335 561
853 240 533
234 194 126
178 194 350
613 181 832
597 555 728
879 263 519
940 868 362
298 542 908
187 665 557
700 225 442
352 896 298
797 38 808
683 26 117
813 646 836
247 703 126
817 346 409
539 52 76
410 551 967
293 133 132
937 331 204
920 441 466
97 757 626
528 222 465
6 390 782
730 924 533
144 577 315
34 416 700
146 815 646
484 187 759
314 695 220
298 606 100
510 73 971
261 225 253
350 120 1
751 544 851
382 54 251
256 748 104
427 875 342
771 448 115
565 939 410
635 82 983
414 65 694
569 872 593
205 880 747
704 861 648
609 754 843
58 374 64
33 287 839
643 769 113
203 799 241
536 114 96
739 703 836
242 247 424
522 180 156
229 277 895
565 150 976
276 4 620
920 724 907
655 245 324
54 77 4
522 210 690
189 141 919
834 418 975
575 812 298
5 645 422
66 218 124
526 738 569
365 919 154
97 23 356
663 707 96
509 352 644
7 564 207
711 683 60
403 126 308
58 829 878
94 386 290
28 831 995
135 656 388
859 289 796
190 601 4
773 313 170
934 10 357
234 637 840
233 284 341
347 484 230
557 360 78
323 549 408
766 423 662
75 294 679
100 864 451
592 727 845
271 877 302
908 900 592
530 475 561
706 103 459
218 602 863
782 392 519
124 419 427
663 694 777
793 298 764
104 689 949
337 198 76
518 647 807
197 267 172
432 346 701
850 223 362
900 109 247
235 671 974
678 287 300
670 321 969
45 895 300
768 913 510
277 902 967
574 532 475
466 703 794
69 478 121
115 282 690
257 478 322
745 427 620
817 752 566
180 281 936
407 630 126
231 603 554
117 753 257
670 162 260
746 242 548
927 586 961
747 744 806
46 560 764
766 212 951
361 533 736
82 832 769
23 891 6
293 385 549
610 917 234
388 129 568
632 32 60
357 571 782
502 41 104
11 493 626
408 451 532
169 2 354
365 355 379
37 474 799
148 553 742
702 715 368
736 892 797
606 689 510
318 902 811
264 169 268
476 601 237
816 713 320
675 810 857
412 878 908
146 767 530
185 674 692
539 137 692
788 603 796
562 238 976
398 921 833
741 558 536
764 134 770
926 282 531
176 345 401
394 166 504
8 894 409
862 315 305
627 746 20
503 489 579
106 202 597
350 695 312
858 769 85
452 525 729
511 282 790
219 173 599
61 380 107
749 811 333
581 422 766
743 641 77
510 62 495
638 500 535
319 842 862
147 262 424
716 874 73
149 263 661
369 226 960
363 159 785
758 351 374
108 741 225
281 265 668
594 496 288
910 588 986
679 614 134
360 611 481
14 274 492
518 536 393
465 665 869
488 404 188
408 634 513
599 25 935
761 755 401
256 836 646
357 690 694
842 474 651
406 789 785
375 238 113
318 187 430
3 587 320
492 264 724
915 633 872
239 281 479
861 256 821
285 713 409
742 887 568
372 748 512
569 639 901
652 689 388
76 84 718
317 366 614
353 405 222
797 878 401
5 489 138
229 686 925
106 342 812
325 827 190
208 923 522
364 302 39
870 365 735
908 726 285
835 301 86
441 493 375
306 620 697
887 122 895
171 935 603
786 137 110
794 358 756
508 395 420
194 708 14
769 470 607
136 64 537
635 112 597
784 808 806
779 252 36
924 783 199
617 122 27
655 800 901
491 577 49
60 647 65
643 741 131
65 848 247
333 125 660
715 617 330
693 695 486
179 628 210
649 573 496
107 730 220
695 770 781
678 396 687
763 424 589
99 306 135
405 858 158
532 288 413
925 106 684
804 828 294
666 361 259
284 182 843
239 455 129
761 443 210
910 32 860
134 531 732
379 871 294
171 219 546
269 142 856
109 272 309
803 634 616
801 808 149
598 629 948
785 596 600
855 263 564
558 829 655
740 802 957
904 615 534
294 617 234
403 103 965
383 324 946
4 206 456
696 463 469
827 858 155
522 466 674
591 82 144
276 480 151
497 231 268
789 740 679
883 543 631
774 144 271
594 247 335
292 53 800
684 827 404
203 229 501
524 473 508
841 551 117
208 691 485
375 342 16
674 656 986
46 864 980
38 501 34
692 731 701
182 133 925
122 670 570
256 767 211
493 686 300
721 495 256
778 429 912
708 668 661
654 472 507
820 629 935
305 183 37
517 68 215
648 622 677
437 448 579
117 847 460
277 202 747
422 110 709
437 456 967
494 19 135
913 465 844
661 309 685
118 474 677
821 844 523
438 282 983
355 563 472
699 720 159
849 222 752
57 288 29
734 916 215
682 199 240
901 613 735
759 671 557
456 275 542
527 726 737
589 391 591
512 410 69
320 121 299
101 506 12
196 59 804
365 768 998
92 851 413
585 89 525
838 428 871
798 276 306
517 478 564
426 715 625
576 886 739
748 297 193
215 191 349
104 741 878
378 330 327
669 51 647
588 19 916
187 536 856
714 671 723
505 406 392
257 674 105
432 727 180
74 682 789
182 23 727
400 85 271
493 574 191
280 118 935
569 299 718
198 293 66
47 549 809
224 138 17
519 746 323
659 821 493
23 264 447
641 417 969
41 823 479
812 47 230
739 486 148
251 88 329
180 745 715
3 721 201
391 461 596
412 123 991
276 284 931
16 753 586
125 379 59
709 489 371
720 566 135
747 840 831
15 17 339
630 706 690
523 78 71
734 110 754
220 196 518
688 659 390
155 17 852
498 687 239
463 505 320
714 486 806
358 715 798
408 934 409
870 895 272
622 379 161
681 878 972
159 440 733
260 770 199
556 436 576
717 31 625
123 369 690
230 459 273
450 301 314
722 818 447
786 482 569
462 169 435
561 454 15
338 67 547
474 447 533
705 833 736
135 689 622
577 848 24
367 703 186
551 135 134
491 803 441
266 859 315
2 712 281
405 132 429
239 494 247
216 396 841
121 146 288
609 839 53
918 17 729
224 384 568
172 141 665
597 107 225
164 303 482
726 532 95
420 486 253
288 72 552
399 497 598
239 393 801
789 613 451
535 658 257
531 33 489
446 31 805
481 824 381
873 636 769
530 547 936
821 623 503
413 34 32
530 220 495
522 246 119
515 122 231
424 843 744
656 19 541
226 649 725
211 582 766
551 874 427
459 791 579
807 40 97
434 909 798
532 230 809
854 1854
118 515 557
501 497 709
235 197 313
205 275 21
17 543 374
732 777 967
124 105 109
242 51 265
750 203 411
414 67 902
221 441 589
274 488 218
520 174 164
318 387 979
534 483 254
708 684 964
309 563 649
345 204 859
176 586 988
661 201 118
166 92 156
826 38 154
842 658 91
177 322 69
136 365 396
418 419 470
268 549 528
426 406 544
396 458 611
429 805 400
379 171 281
357 401 170
417 710 74
41 241 661
581 789 220
527 530 38
117 496 181
669 335 137
143 375 441
493 626 343
674 155 20
424 298 888
392 53 523
39 231 625
367 66 528
612 358 262
191 489 468
432 189 272
594 55 920
458 614 136
750 708 429
771 362 503
510 87 735
570 731 462
332 788 679
116 432 156
537 793 850
731 243 192
85 558 472
453 152 59
439 362 572
180 647 842
98 626 708
332 217 877
173 451 948
101 449 6
653 681 959
374 131 487
4 219 403
212 705 816
623 742 841
658 721 396
512 355 447
113 549 917
10 361 119
251 788 939
96 703 554
683 571 491
203 706 987
542 47 8
143 167 710
723 159 803
210 831 579
694 382 66
821 599 208
361 61 991
333 515 850
123 448 756
510 269 692
299 127 455
118 206 153
352 521 612
631 102 664
620 784 833
481 221 180
276 161 953
402 283 276
463 641 811
71 149 498
701 700 64
652 783 574
283 416 700
655 532 987
544 49 282
161 850 863
854 453 967
667 732 602
587 215 840
228 816 418
680 434 226
335 321 626
598 559 799
287 810 63
95 659 760
397 3 619
104 457 26
50 190 522
251 745 274
225 809 54
514 300 637
676 544 885
759 642 457
815 673 797
227 578 13
509 95 57
205 610 881
674 823 956
491 149 830
73 829 778
847 671 698
320 410 331
484 366 665
211 788 291
252 626 312
267 255 86
150 424 832
380 107 670
833 548 794
185 223 57
771 618 995
509 459 573
172 89 341
407 386 764
212 653 198
72 295 919
497 399 846
474 155 542
665 18 263
228 755 700
849 392 99
234 362 726
114 534 577
102 827 939
158 296 236
176 327 338
519 317 604
130 433 254
360 426 277
587 346 638
610 311 439
662 482 620
28 363 833
421 553 99
759 181 806
357 824 188
160 382 777
461 405 948
132 568 553
675 587 520
612 321 847
758 410 436
629 64 616
302 646 671
62 652 741
370 466 327
725 23 592
412 802 261
121 18 729
812 73 948
20 95 493
19 80 268
639 765 77
161 468 817
794 709 672
350 197 271
761 829 885
839 419 994
480 67 398
405 86 249
616 297 377
115 109 947
505 692 131
761 441 885
624 403 681
541 735 990
546 745 843
107 1 588
222 440 652
263 172 616
851 52 182
824 549 862
225 447 325
692 804 786
206 473 239
662 390 932
702 812 19
655 646 167
418 792 201
526 59 761
152 131 128
246 846 950
739 92 415
233 769 91
330 806 631
498 23 459
481 53 181
500 773 860
262 459 899
724 610 59
712 606 153
597 77 130
197 91 446
690 41 172
62 720 965
448 727 933
89 673 527
850 328 713
121 439 786
619 477 955
611 409 842
209 460 583
699 330 719
490 394 804
530 814 89
354 367 654
753 783 887
206 229 376
73 500 142
688 643 734
650 56 98
361 433 312
619 671 469
86 327 559
792 816 551
330 343 27
451 414 690
563 564 862
45 380 989
419 123 671
332 464 998
40 428 539
426 390 321
514 573 23
841 202 855
751 625 807
363 642 739
587 473 408
818 755 18
386 843 265
754 695 607
771 425 814
11 172 183
384 196 265
636 340 14
796 232 388
226 612 663
704 740 273
771 847 230
851 468 40
536 590 871
781 50 99
163 62 592
663 101 733
641 845 78
224 328 653
735 792 748
851 91 229
504 70 943
14 557 197
417 819 859
579 191 818
710 67 280
499 626 696
480 704 865
3 297 668
687 414 952
200 224 392
10 177 979
427 801 594
316 597 331
674 671 643
389 364 462
562 825 36
166 254 831
845 517 395
123 472 113
1 44 73
643 408 964
360 398 946
760 377 606
822 527 142
61 701 463
652 126 410
172 183 722
632 321 142
840 508 526
376 61 576
470 148 523
462 554 764
612 595 79
681 438 68
110 825 991
389 784 256
291 78 579
531 274 262
462 742 922
437 828 687
625 743 754
277 421 271
788 567 610
83 331 261
109 522 471
604 551 836
133 78 462
539 331 713
662 694 209
300 806 9
616 155 353
18 481 889
453 214 428
686 692 39
770 74 936
730 131 902
575 137 334
41 788 133
775 95 318
706 788 317
487 252 315
24 809 426
215 366 994
646 14 893
731 842 872
590 583 715
443 430 100
54 846 996
160 536 881
729 818 340
551 632 307
186 387 842
593 725 904
738 313 535
315 272 919
813 10 640
816 110 332
850 580 593
160 546 621
123 443 650
383 781 153
614 311 202
306 228 553
20 160 989
645 373 575
759 722 186
236 601 95
764 323 395
355 632 194
479 662 329
152 232 672
474 690 604
138 311 6
382 239 89
298 123 253
247 231 641
770 687 434
573 88 831
414 40 55
44 830 548
283 129 116
22 442 128
54 280 37
754 141 822
584 608 467
423 200 420
152 701 827
69 274 679
585 543 372
733 450 170
842 421 857
102 618 749
527 647 408
740 396 743
247 601 319
819 516 155
78 465 671
122 620 448
670 798 549
679 740 349
519 474 748
405 158 887
578 648 675
420 589 396
776 212 403
318 480 708
307 738 440
582 350 568
473 685 132
226 728 469
119 50 501
644 614 631
719 797 99
386 585 851
105 623 664
218 599 298
212 486 720
725 561 874
575 264 305
820 234 232
283 70 615
542 261 37
33 252 951
761 511 822
254 604 989
654 410 240
747 20 754
782 132 481
331 586 721
516 753 108
340 420 298
671 101 545
470 708 360
522 851 422
70 502 123
387 683 318
140 84 223
684 529 285
745 652 531
208 694 899
345 192 616
491 481 974
791 394 714
